drugBankID,name,CAS,drugType,KEGGC_ID,KEGGD_ID,PCCID,PCSID,chemID,pharID,HETID,uniprotID,uniprotTitle,genbankID,dpdID,rxlistlink,pdrhealthlink,wikiID,drugslink,ndcid,chemspider,binding,ttd,sideeffect,interaction,professional,interactionContent,professionalContent,overview,sideeffectContent,drugClass,drugID
DB00540,nortriptyline,72-69-5,SmallMoleculeDrug,C07274,,4543,46507783,7640,PA450657,,,,,,http://www.rxlist.com/cgi/generic/nortrip.htm,,Nortriptyline,http://www.drugs.com/nortriptyline.html,54868-2835-2,4384,,DAP001152,http://drugs.com/sfx/nortriptyline-side-effects.html,http://drugs.com/drug-interactions/nortriptyline-index.html?filter=3&generic_only=1,http://drugs.com/pro/nortriptyline.html,DB00540i.txt,DB00540p.txt,NULL,DB00540s.txt,Tricyclic antidepressants,
DB00541,vincristine,57-22-7,SmallMoleculeDrug,C07204,D08679,5978,46507033,28445,PA451879,,,,,,http://www.rxlist.com/cgi/generic3/vincristine.htm,,Vincristine,http://www.drugs.com/cdi/vincristine.html,61703-309-06,5758,,DAP000114,http://drugs.com/sfx/vincristine-side-effects.html,http://drugs.com/drug-interactions/vincristine-index.html?filter=3&generic_only=1,http://drugs.com/pro/marqibo.html,DB00541i.txt,DB00541p.txt,NULL,DB00541s.txt,Mitotic inhibitors,
DB00542,benazepril,86541-75-5,SmallMoleculeDrug,C06843,,5362124,46507884,3011,PA448561,,,,,,http://www.rxlist.com/cgi/generic/benaz.htm,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=lot1238.html&contentName=Lotensin&contentId=458,Benazepril,http://www.drugs.com/cdi/benazepril.html,65162-751-03,4514935,,DAP000584,http://drugs.com/sfx/benazepril-side-effects.html,http://drugs.com/drug-interactions/benazepril-index.html?filter=3&generic_only=1,http://drugs.com/pro/benazepril.html,DB00542i.txt,DB00542p.txt,NULL,DB00542s.txt,Angiotensin converting enzyme inhibitors,
DB00543,amoxapine,14028-44-5,SmallMoleculeDrug,,D00228,2170,46509117,2675,PA448405,,,,,,http://www.rxlist.com/cgi/generic/amoxapine.htm,,Amoxapine,http://www.drugs.com/cdi/amoxapine.html,0591-5713-01,2085,22870,DAP001149,http://drugs.com/sfx/amoxapine-side-effects.html,http://drugs.com/drug-interactions/amoxapine-index.html?filter=3&generic_only=1,http://drugs.com/pro/amoxapine.html,DB00543i.txt,DB00543p.txt,NULL,DB00543s.txt,Tricyclic antidepressants,
DB00544,fluorouracil,51-21-8,SmallMoleculeDrug,C07649,D00584,3385,46508557,46345,PA12840695,URF,,,,,http://www.rxlist.com/cgi/generic3/carac.htm,,Fluorouracil,http://www.drugs.com/cdi/fluorouracil.html,0703-3015-13,3268,,DAP000829,http://drugs.com/sfx/fluorouracil-side-effects.html,http://drugs.com/drug-interactions/fluorouracil-index.html?filter=3&generic_only=1,http://drugs.com/pro/fluorouracil-injection.html,DB00544i.txt,DB00544p.txt,NULL,DB00544s.txt,Antimetabolites,
DB00545,pyridostigmine,155-97-5,SmallMoleculeDrug,C07410,D00487,4991,46506129,,PA451185,,,,,,http://www.rxlist.com/cgi/generic2/pyridostigmine.htm,,Pyridostigmine,http://www.drugs.com/cdi/pyridostigmine.html,0115-3511-01,4817,50018231,DNC001171,http://drugs.com/sfx/pyridostigmine-side-effects.html,http://drugs.com/drug-interactions/pyridostigmine-index.html?filter=3&generic_only=1,http://drugs.com/pro/pyridostigmine.html,DB00545i.txt,DB00545p.txt,NULL,DB00545s.txt,Cholinergic muscle stimulants,
DB00546,adinazolam,37115-32-5,SmallMoleculeDrug,,D02770,37632,46509054,251412,PA16478381,,,,,,,,Adinazolam,,,34519,,DAP001251,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00547,desoximetasone,382-67-2,SmallMoleculeDrug,,,5311067,46506793,691037,PA16474601,,,,,,http://www.rxlist.com/cgi/generic3/desoximeta.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/top1452.shtml,Desoximetasone,http://www.drugs.com/cdi/desoximetasone-cream.html,51672-1271-1,4470604,,DAP001185,http://drugs.com/sfx/desoximetasone-topical-side-effects.html,http://drugs.com/drug-interactions/desoximetasone-topical-index.html?filter=3&generic_only=1,http://drugs.com/pro/desoximetasone-cream.html,DB00547i.txt,DB00547p.txt,NULL,DB00547s.txt,Topical steroids,
DB00548,azelaic acid,123-99-9,SmallMoleculeDrug,C08261,D03034,2266,46506284,48131,PA16475485,AZ1,,,,,http://www.rxlist.com/cgi/generic3/azelex.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/aze1043.shtml,,http://www.drugs.com/cdi/azelaic-acid-cream.html,10922-825-02,2179,,DAP000889,http://drugs.com/sfx/azelaic-acid-topical-side-effects.html,http://drugs.com/drug-interactions/azelaic-acid-topical-index.html?filter=3&generic_only=1,http://drugs.com/ppa/azelaic-acid.html,DB00548i.txt,DB00548p.txt,NULL,DB00548s.txt,Topical acne agents,
DB00549,zafirlukast,107753-78-6,SmallMoleculeDrug,C07206,D00411,5717,46506874,10100,PA451949,,,,,,http://www.rxlist.com/cgi/generic/zafirlukast.htm,,Zafirlukast,http://www.drugs.com/cdi/zafirlukast.html,0310-0401-60,5515,,DAP000091,http://drugs.com/sfx/zafirlukast-side-effects.html,http://drugs.com/drug-interactions/zafirlukast-index.html?filter=3&generic_only=1,http://drugs.com/pro/zafirlukast.html,DB00549i.txt,DB00549p.txt,NULL,DB00549s.txt,Leukotriene modifiers,
DB00550,propylthiouracil,51-52-5,SmallMoleculeDrug,C07569,D00562,657298,46505181,8502,PA451156,,,,,,,,Propylthiouracil,http://www.drugs.com/cdi/propylthiouracil.html,67253-651-10,571424,,DAP001247,http://drugs.com/sfx/propylthiouracil-side-effects.html,http://drugs.com/drug-interactions/propylthiouracil-index.html?filter=3&generic_only=1,http://drugs.com/pro/propylthiouracil.html,DB00550i.txt,DB00550p.txt,NULL,DB00550s.txt,Antithyroid agents,
DB00551,acetohydroxamic acid,546-88-3,SmallMoleculeDrug,C06808,D00220,1990,46508546,27777,PA16474921,HAE,,,,,,,Acetohydroxamic_acid,http://www.drugs.com/cdi/acetohydroxamic-acid.html,,1913,,DAP001277,http://drugs.com/sfx/acetohydroxamic-acid-side-effects.html,http://drugs.com/drug-interactions/acetohydroxamic-acid-index.html?filter=3&generic_only=1,NULL,DB00551i.txt,NULL,NULL,DB00551s.txt,Miscellaneous genitourinary tract agents,
DB00552,pentostatin,53910-25-1,SmallMoleculeDrug,C02267,D00155,439693,46507116,,PA450863,,,,,,,,Pentostatin,http://www.drugs.com/cdi/pentostatin.html,0409-0801-01,37371,50003603,DAP000566,http://drugs.com/sfx/pentostatin-side-effects.html,http://drugs.com/drug-interactions/pentostatin-index.html?filter=3&generic_only=1,http://drugs.com/pro/pentostatin.html,DB00552i.txt,DB00552p.txt,NULL,DB00552s.txt,Antibiotics / antineoplastics,
DB00553,methoxsalen,298-81-7,SmallMoleculeDrug,C01864,D00139,4114,46506275,18358,PA450433,8MO,,,,,http://www.rxlist.com/cgi/generic2/methox.htm,,Methoxsalen,http://www.drugs.com/cdi/methoxsalen-hard-gelatin-capsules.html,0187-0651-42,3971,,DAP000996,http://drugs.com/sfx/methoxsalen-side-effects.html,http://drugs.com/drug-interactions/methoxsalen-index.html?filter=3&generic_only=1,http://drugs.com/pro/methoxsalen.html,DB00553i.txt,DB00553p.txt,NULL,DB00553s.txt,Psoralens,
DB00554,piroxicam,36322-90-4,SmallMoleculeDrug,C01608,D00127,,,8249,PA450985,,,,,,http://www.rxlist.com/cgi/generic/piroxicam.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/fel1173.shtml,Piroxicam,http://www.drugs.com/cdi/piroxicam.html,0378-1010-01,,,DAP000181,http://drugs.com/sfx/piroxicam-side-effects.html,http://drugs.com/drug-interactions/piroxicam-index.html?filter=3&generic_only=1,http://drugs.com/pro/piroxicam.html,DB00554i.txt,DB00554p.txt,NULL,DB00554s.txt,Nonsteroidal anti-inflammatory agents,
DB00555,lamotrigine,84057-84-1,SmallMoleculeDrug,,D00354,3878,46505408,6367,PA450164,,,,,,http://www.rxlist.com/cgi/generic/lamotrigine.htm,,Lamotrigine,http://www.drugs.com/cdi/lamotrigine.html,0173-0633-02,3741,50031299,DAP000039,http://drugs.com/sfx/lamotrigine-side-effects.html,http://drugs.com/drug-interactions/lamotrigine-index.html?filter=3&generic_only=1,http://drugs.com/pro/lamotrigine.html,DB00555i.txt,DB00555p.txt,NULL,DB00555s.txt,Triazine anticonvulsants,
DB00556,perflutren,76-19-7,SmallMoleculeDrug,,D01738,,,31980,PA16478135,,,,,,http://www.rxlist.com/cgi/generic3/definity.htm,,Octafluoropropane,http://www.drugs.com/cdi/perflutren-lipid-microspheres.html,11994-011-04,,,,http://drugs.com/sfx/perflutren-side-effects.html,http://drugs.com/drug-interactions/perflutren-index.html?filter=3&generic_only=1,http://drugs.com/ppa/perflutren.html,DB00556i.txt,DB00556p.txt,NULL,DB00556s.txt,Ultrasound contrast media,
DB00557,hydroxyzine,68-88-2,SmallMoleculeDrug,C07045,,3658,46508556,5818,PA449943,,,,,,http://www.rxlist.com/cgi/generic/hydrox.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ata1035.shtml,Hydroxyzine,http://www.drugs.com/hydroxyzine.html,0049-5460-74,3531,22875,DAP000324,http://drugs.com/sfx/hydroxyzine-side-effects.html,http://drugs.com/drug-interactions/hydroxyzine-index.html?filter=3&generic_only=1,http://drugs.com/pro/hydroxyzine.html,DB00557i.txt,DB00557p.txt,NULL,DB00557s.txt,Antihistamines,
DB00558,zanamivir,139110-80-8,SmallMoleculeDrug,C08095,D00902,60855,46508581,50663,PA16474089,ZMR,,,,,http://www.rxlist.com/cgi/generic2/zanam.htm,,Zanamivir,http://www.drugs.com/cdi/zanamivir.html,0173-0681-01,54842,4934,DAP000715,http://drugs.com/sfx/zanamivir-side-effects.html,http://drugs.com/drug-interactions/zanamivir-index.html?filter=3&generic_only=1,http://drugs.com/ppa/zanamivir.html,DB00558i.txt,DB00558p.txt,NULL,DB00558s.txt,Inhaled anti-infectives,
DB00559,bosentan,147536-97-8,SmallMoleculeDrug,,D01227,104865,46507154,51450,PA10034,,,,,,http://www.rxlist.com/cgi/generic3/tracleer.htm,,Bosentan,http://www.drugs.com/cdi/bosentan.html,66215-101-06,94651,,DNC000341,http://drugs.com/sfx/bosentan-side-effects.html,http://drugs.com/drug-interactions/bosentan-index.html?filter=3&generic_only=1,http://drugs.com/ppa/bosentan.html,DB00559i.txt,DB00559p.txt,NULL,DB00559s.txt,Agents for pulmonary hypertension,
DB00560,tigecycline,220620-09-7,SmallMoleculeDrug,C12012,D01079,5282044,46509041,149836,PA16474641,,,,,,http://www.rxlist.com/cgi/generic4/tygacil.htm,,Tigecycline,http://www.drugs.com/cdi/tigecycline.html,,4445273,,DAP000880,http://drugs.com/sfx/tigecycline-side-effects.html,http://drugs.com/drug-interactions/tigecycline-index.html?filter=3&generic_only=1,http://drugs.com/ppa/tigecycline.html,DB00560i.txt,DB00560p.txt,NULL,DB00560s.txt,Glycylcyclines,
DB00561,doxapram,309-29-5,SmallMoleculeDrug,,D01872,3156,46506829,681848,PA16478402,,,,,,http://www.rxlist.com/cgi/generic2/doxapram.htm,,Doxapram,http://www.drugs.com/cdi/doxapram.html,55390-035-01,3044,,DAP001295,http://drugs.com/sfx/doxapram-side-effects.html,http://drugs.com/drug-interactions/doxapram-index.html?filter=3&generic_only=1,http://drugs.com/pro/doxapram.html,DB00561i.txt,DB00561p.txt,NULL,DB00561s.txt,CNS stimulants,
DB00562,benzthiazide,91-33-8,SmallMoleculeDrug,C07759,D00651,2343,46506752,3047,PA16477684,,,,,,,,,,,2253,,DAP000603,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00563,methotrexate,59-05-2,SmallMoleculeDrug,C01937,D00142,126941,46507678,6837,PA450428,MTX,,,,,http://www.rxlist.com/cgi/generic/mtx.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/met1257.shtml,Methotrexate,http://www.drugs.com/methotrexate.html,67253-320-10,112728,18050,DNC000933,http://drugs.com/sfx/methotrexate-side-effects.html,http://drugs.com/drug-interactions/methotrexate-index.html?filter=3&generic_only=1,http://drugs.com/pro/methotrexate-injection.html,DB00563i.txt,DB00563p.txt,NULL,DB00563s.txt,Antimetabolites,
DB00564,carbamazepine,298-46-4,SmallMoleculeDrug,C06868,D00252,2554,46507583,3387,PA448785,,,,,,http://www.rxlist.com/cgi/generic/carbam.htm,,Carbamazepine,http://www.drugs.com/carbamazepine.html,0228-2143-10,2457,,DAP000129,http://drugs.com/sfx/carbamazepine-side-effects.html,http://drugs.com/drug-interactions/carbamazepine-index.html?filter=3&generic_only=1,http://drugs.com/pro/carbamazepine.html,DB00564i.txt,DB00564p.txt,NULL,DB00564s.txt,Dibenzazepine anticonvulsants,
DB00565,cisatracurium besylate,96946-42-8,SmallMoleculeDrug,,D00759,62886,46506666,,PA16474492,,,,,,http://www.rxlist.com/cgi/generic2/nimbex.htm,,,http://www.drugs.com/cdi/cisatracurium.html,0074-4378-05,56614,,DAP000196,http://drugs.com/sfx/cisatracurium-side-effects.html,http://drugs.com/drug-interactions/cisatracurium-index.html?filter=3&generic_only=1,http://drugs.com/pro/cisatracurium-besylate-injection.html,DB00565i.txt,DB00565p.txt,NULL,DB00565s.txt,Neuromuscular blocking agents,
DB00566,succimer,304-55-2,SmallMoleculeDrug,C07598,D00572,9354,46504680,,PA451521,,,,,,http://www.rxlist.com/chemet-drug.htm,,Succimer,http://www.drugs.com/cdi/succimer.html,17156-525-01,8988,50232640,,http://drugs.com/sfx/succimer-side-effects.html,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,http://drugs.com/ppa/succimer.html,DB00566i.txt,DB00566p.txt,NULL,DB00566s.txt,Chelating agents,
DB00567,cephalexin,15686-71-2,SmallMoleculeDrug,C06895,D00263,27447,46506749,3534,PA448883,,,,,,http://www.rxlist.com/cgi/generic/cephalex.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/kef1213.shtml,Cephalexin,http://www.drugs.com/cephalexin.html,16714-641-01,25541,50139896,DAP000437,http://drugs.com/sfx/cephalexin-side-effects.html,http://drugs.com/drug-interactions/cephalexin-index.html?filter=3&generic_only=1,http://drugs.com/pro/cephalexin.html,DB00567i.txt,DB00567p.txt,NULL,DB00567s.txt,First generation cephalosporins,
DB00568,cinnarizine,298-57-7,SmallMoleculeDrug,,D01295,1547484,46506769,31403,PA16474934,,,,,,,,Cinnarizine,,,2659,,DAP000325,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00569,fondaparinux sodium,114870-03-0,SmallMoleculeDrug,,D01844,,,31632,PA16474629,,,,,,http://www.rxlist.com/cgi/generic3/arixtra.htm,,Fondaparinux_sodium,http://www.drugs.com/cdi/fondaparinux.html,0007-3230-02,,,DNC000658,http://drugs.com/sfx/fondaparinux-side-effects.html,http://drugs.com/drug-interactions/fondaparinux-index.html?filter=3&generic_only=1,http://drugs.com/pro/fondaparinux-sodium.html,DB00569i.txt,DB00569p.txt,NULL,DB00569s.txt,Factor Xa inhibitors,
DB00570,vinblastine,865-21-4,SmallMoleculeDrug,C07201,,241903,46504550,27375,PA451877,KAR,,,,,http://www.rxlist.com/cgi/generic3/vinblastine.htm,,Vinblastine,http://www.drugs.com/cdi/vinblastine.html,55390-091-10,12773,50012278,DAP000785,http://drugs.com/sfx/vinblastine-side-effects.html,http://drugs.com/drug-interactions/vinblastine-index.html?filter=3&generic_only=1,http://drugs.com/pro/vinblastine.html,DB00570i.txt,DB00570p.txt,NULL,DB00570s.txt,Mitotic inhibitors,
DB00571,propranolol,525-66-6,SmallMoleculeDrug,C07407,,4946,46505387,8499,PA451145,,,,,,http://www.rxlist.com/cgi/generic/propran.htm,,Propranolol,http://www.drugs.com/propranolol.html,65726-251-10,4777,25761,DAP000089,http://drugs.com/sfx/propranolol-side-effects.html,http://drugs.com/drug-interactions/propranolol-index.html?filter=3&generic_only=1,http://drugs.com/pro/propranolol.html,DB00571i.txt,DB00571p.txt,NULL,DB00571s.txt,Group II antiarrhythmics,
DB00572,atropine,51-55-8,SmallMoleculeDrug,C01479,D00113,,,16684,PA448505,OIN,,,,,http://www.rxlist.com/cgi/generic3/atropen.htm,,Atropine,http://www.drugs.com/cdi/atropine-drops.html,63739-458-21,,50241332,DAP000377,http://drugs.com/sfx/atropine-ophthalmic-side-effects.html,http://drugs.com/drug-interactions/atropine-ophthalmic-index.html?filter=3&generic_only=1,http://drugs.com/pro/atropine-ophthalmic-solution.html,DB00572i.txt,DB00572p.txt,NULL,DB00572s.txt,Mydriatics,
DB00573,fenoprofen,34597-40-5,SmallMoleculeDrug,,D00968,3342,46504597,5004,PA449597,,,,,,http://www.rxlist.com/cgi/generic2/fenoprofen.htm,,Fenoprofen,http://www.drugs.com/cdi/fenoprofen.html,,3225,,DAP000619,http://drugs.com/sfx/fenoprofen-side-effects.html,http://drugs.com/drug-interactions/fenoprofen-index.html?filter=3&generic_only=1,http://drugs.com/pro/fenoprofen.html,DB00573i.txt,DB00573p.txt,NULL,DB00573s.txt,Nonsteroidal anti-inflammatory agents,
DB00575,clonidine,4205-90-7,SmallMoleculeDrug,,D00281,2803,46508119,46631,PA449051,CLU,,,,,http://www.rxlist.com/cgi/generic/clonidin.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cat1072.shtml,Clonidine,http://www.drugs.com/clonidine.html,49884-774-86,2701,,DAP000231,http://drugs.com/sfx/clonidine-side-effects.html,http://drugs.com/drug-interactions/clonidine-index.html?filter=3&generic_only=1,http://drugs.com/pro/clonidine.html,DB00575i.txt,DB00575p.txt,NULL,DB00575s.txt,"Antiadrenergic agents, centrally acting",
DB00576,sulfamethizole,144-82-1,SmallMoleculeDrug,C08050,D00870,5328,46508656,9331,PA16478130,,,,,,,,Sulfamethizole,,,5137,,DAP001202,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00577,valaciclovir,124832-26-4,SmallMoleculeDrug,C07184,D00398,60773,46508197,,PA451839,,,,,,http://www.rxlist.com/cgi/generic3/valacyclovir.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/val1474.shtml,Valaciclovir,http://www.drugs.com/valacyclovir.html,0173-0933-08,54770,50162073,DAP000643,http://drugs.com/sfx/valacyclovir-side-effects.html,http://drugs.com/drug-interactions/valacyclovir-index.html?filter=3&generic_only=1,http://drugs.com/pro/valacyclovir.html,DB00577i.txt,DB00577p.txt,NULL,DB00577s.txt,Purine nucleosides,
DB00578,carbenicillin,4697-36-3,SmallMoleculeDrug,C06869,,20824,46505653,3393,PA448788,,,,,,http://www.rxlist.com/cgi/generic3/geocillin.htm,,Carbenicillin,http://www.drugs.com/cdi/carbenicillin-indanyl.html,,19599,,DAP000438,http://drugs.com/sfx/carbenicillin-side-effects.html,http://drugs.com/drug-interactions/carbenicillin-index.html?filter=3&generic_only=1,http://drugs.com/monograph/carbenicillin-indanyl-sodium.html,DB00578i.txt,DB00578p.txt,NULL,DB00578s.txt,Antipseudomonal penicillins,
DB00579,mazindol,22232-71-9,SmallMoleculeDrug,,D00367,4020,46509094,,PA450326,,,,,,,,Mazindol,http://www.drugs.com/mtm/mazindol.html,,3880,50005536,DAP000722,http://drugs.com/sfx/mazindol-side-effects.html,http://drugs.com/drug-interactions/mazindol-index.html?filter=3&generic_only=1,NULL,DB00579i.txt,NULL,NULL,DB00579s.txt,Anorexiants,
DB00581,lactulose,4618-18-2,SmallMoleculeDrug,C07064,D00352,11333,46506757,6359,PA16474876,,,,,,http://www.rxlist.com/cgi/generic2/lactulose.htm,http://www.pdrhealth.com/drug_info/nmdrugprofiles/nutsupdrugs/lac_0300.shtml,Lactulose,http://www.drugs.com/cdi/lactulose-crystals.html,0054-8486-16,10856,,,http://drugs.com/sfx/lactulose-side-effects.html,http://drugs.com/drug-interactions/lactulose-index.html?filter=3&generic_only=1,http://drugs.com/pro/lactulose.html,DB00581i.txt,DB00581p.txt,NULL,DB00581s.txt,Laxatives,
DB00582,voriconazole,137234-62-9,SmallMoleculeDrug,C07622,D00578,71616,46506421,10023,PA10233,,,,,,http://www.rxlist.com/cgi/generic/vfend.htm,,Voriconazole,http://www.drugs.com/cdi/voriconazole.html,0049-3190-28,64684,,DAP001271,http://drugs.com/sfx/voriconazole-side-effects.html,http://drugs.com/drug-interactions/voriconazole-index.html?filter=3&generic_only=1,http://drugs.com/pro/vfend-injection.html,DB00582i.txt,DB00582p.txt,NULL,DB00582s.txt,Azole antifungals,
DB00583,l-carnitine,541-15-1,SmallMoleculeDrug,C00318,D02176,10917,46505864,16347,PA450154,,,,,,http://www.rxlist.com/cgi/generic3/carnitor.htm,,L-Carnitine,,0517-1055-25,10455,,DAP000958,NULL,http://www.drugs.com/drug-interactions/iodine-i-131-tositumomab-index.html?filter=3&generic_only=1,NULL,NULL,NULL,NULL,NULL,,
DB00584,enalapril,75847-73-3,SmallMoleculeDrug,C06977,,,,4784,PA449456,EAL,,,,,http://www.rxlist.com/cgi/generic/enalap.htm,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=Vas1477.html&contentName=Vasotec&contentId=6,Enalapril,http://www.drugs.com/enalapril.html,0378-1051-01,,,DAP001374,http://drugs.com/sfx/enalapril-side-effects.html,http://drugs.com/drug-interactions/enalapril-index.html?filter=3&generic_only=1,http://drugs.com/pro/enalapril-tablets.html,DB00584i.txt,DB00584p.txt,NULL,DB00584s.txt,Angiotensin converting enzyme inhibitors,
DB00585,nizatidine,76963-41-2,SmallMoleculeDrug,C07270,D00440,3033637,46507554,,PA16475223,,,,,,http://www.rxlist.com/cgi/generic/nizat.htm,,Nizatidine,http://www.drugs.com/cdi/nizatidine.html,0378-5150-91,2298266,,DAP000339,http://drugs.com/sfx/nizatidine-side-effects.html,http://drugs.com/drug-interactions/nizatidine-index.html?filter=3&generic_only=1,http://drugs.com/pro/nizatidine.html,DB00585i.txt,DB00585p.txt,NULL,DB00585s.txt,H2 antagonists,
DB00586,diclofenac,15307-86-5,SmallMoleculeDrug,C01690,,3033,46504644,4507,PA449293,DIF,,,,,http://www.rxlist.com/cgi/generic/diclofen.htm,,Diclofenac,http://www.drugs.com/cdi/diclofenac-drops.html,0781-5017-01,2925,13066,DAP000620,http://drugs.com/sfx/diclofenac-ophthalmic-side-effects.html,http://drugs.com/drug-interactions/diclofenac-ophthalmic-index.html?filter=3&generic_only=1,http://drugs.com/pro/diclofenac-ophthalmic-solution.html,DB00586i.txt,DB00586p.txt,NULL,DB00586s.txt,Ophthalmic anti-inflammatory agents,
